text,sentiValue,label
think thats one thing thats make really mad cruel mean reason,0.0839407191448008,1
know people pe people cant fight back people whove done nothing deserve,0.0003004807692307,0
kinda really make mad,0.2104591836734693,1
im annoyed ill try walk away situation situation insists following ill wind lashing somehow either,-0.1081955922865013,0
mean rarely rarely yell somebody,-0.05,0
ill try walk away defuse doesnt work ill let know theyre annoying get away laughter usually work,-0.085843092093092,0
like legal trouble anything usually ill find way,-0.12265625,0
there really like big trouble cause think cause offputting expected exp expected reaction,0.0499833499833499,1
thats actually kind cultivated expected reaction cause know work get people away really trouble,0.027328921078921,1
person perspective doesnt affect usually situation get,-0.015,0
long leave alone know dont ill walk away,-0.053517316017316,0
uh last time argued somebody,0.0069444444444444,0
person per like person per like family member outsider somebody,-0.1041666666666666,0
uh last thing think,-0.0393518518518518,0
argued husband care motherinlaw cause shes got dementia,-0.0649305555555555,0
one reason came inland empire take care cause wont go anywhere l_a,0.0237433862433862,1
mean like hardcore angelino like know know nature,0.2068181818181818,1
also know cheaper live elsewhere laughter um came take care,-0.0334338280766852,0
want able stay apartment want move u,0.0249999999999999,1
would cheaper faster easier safer lived u want stay cause cant see there inherent danger disease process,-0.0096230158730158,0
want stay want able want cause he mama boy like,0.0302083333333333,1
im mama girl even though ive lost mom like four year ago im still mama girl ill still st still know,0.0182692307692307,1
sense satisfaction carry wish care much thats want wanna get em know know happened,0.0545626721763085,1
growing tried give want wanted,0.0116319444444444,1
wanna like sort giving back somebody care somebody feel deserves,-0.0009053446553446,0
kinda dangerous know dont want thing thi something happen,-0.1412121212121212,0
yet want remain long cause know disease gonna erase eventually,-0.0040561868686868,0
eventually put place give twenty four hour medically trained care,0.0046997755331088,0
handle know amongst cause bad,-0.1413961038961039,0
getting really shouldnt shou business living anymore,0.0854166666666666,1
solution right stay time go back house get stressful get annoying,-0.0318181818181818,0
handle outside thing run errand take store thing like day day thing make sure ha eats make sure know clean clothes thing like,0.0169320921350996,1
dual effort much dual effort,0.0583333333333333,1
would like move u thats like,0.1875,1
source really like yelling screaming argument,0.0821428571428571,1
insurmountable mean life gonna easy ever,-0.106845238095238,0
thats worry thats somebody pull rug,0.0,0
long youre top thing youre present life gonna easy,-0.0242063492063492,0
uh positive influence think probably mother grandmother,0.0545454545454545,1
cause mom pretty much single mom grandmother helped raise actually,0.1587599206349206,1
realistic sort downer temperment laughter helped see something cant get,-0.0238095238095238,0
know life gonna go know mom would say youre forty youre forty whether youre working mcdonalds want life,0.0975662711773823,1
think big influence lived ive lived life since shes passed,0.0295970695970696,1
regret taking care last year mother life think may clouded decision,-0.1099096119929453,0
underlying condition everybody family diabetic didnt take care last year life cause busy wanting get home,-0.0492524092970521,0
didnt eat right didnt take insulin right um wound making insulin resistant year cause blood sugar high eh like year,0.0136970172684458,1
eating horrible food eat,-0.2083333333333333,0
really took toll really actually made sick,0.0869169096209912,1
im wondering well didnt,0.2836794871794871,1
wouldve taken care head completely straight vision vi vision thought werent completely complete werent clouded,0.0835055569430569,1
would made better decision behalf especially needed em,0.0993743926141885,1
needed step make decision,0.0552295918367346,1
uh wound health catastrophe cause kidney well kidney damage wound kidney failure,-0.0099980328313661,0
health insurance provider missed,0.0572916666666666,1
catastrophe everything started breaking,-0.1074118913101964,0
wound stroke like fifty one small stroke,-0.0677083333333333,0
kinda went im thinking well didnt taken care better care would able take better care,0.1580395604395604,1
wasnt anything wouldve able prevent death would able make easier,0.064392006802721,1
would taken care thats like one huge regret,-0.2165178571428571,0
oh know laughter xxx,0.0511363636363636,1
everyone everything care taking responsibility life mine know people cant really,0.074525012025012,1
want know theyre going,0.0695075757575757,1
want way want everything go want everybody care happy able,0.0845238095238095,1
way best way possible know cause theyre being,0.122531635031635,1
know im gonna able theyre gonna able still ideal laughter sometimes look go well,0.0740465034965035,1
want want want whats thei decision mine usually,0.0270833333333333,1
know really care somebody youre gonna support go,0.1024621212121212,1
kinda hard laughter know gotta get,-0.0399621212121212,0
ten twenty year ago,0.0,0
probably assertive starting life wound taking care mother mean,0.0287698412698412,1
got sick literally weekend graduated college laughter job lined pull needed take care,-0.043683079740772,0
think wouldve aggressive starting life getting job outside,0.0289797008547008,1
house addition caring getting uh job history credit history thing like thing like built instead becoming totally daughter ten year,0.0371082621082621,1
think probably wouldve done,-0.0096153846153846,0
um tell keep learn separate,-0.0928030303030302,0
keep sense thats probably wouldve thing keep sense thats probably advance advice would give,0.0290530303030303,1
ten year ago laughter,-0.0416666666666666,0
probably cause havent gone doctor laughter cause dont wanna know,-0.0086038961038961,0
know thereve time life ive severely depressed usually circumstance,-0.0167671614100185,0
pull id rather pull resorting treatment,-0.0479910714285714,0
mother died mean itd long battle year lost didnt know,-0.0337357954545454,0
blame like logically knew wasnt,-0.1534090909090909,0
um two week died wound,-0.0795454545454545,0
one lung didnt take care year figured oh im thirty year old,0.01796875,1
know whatever get laughter turn laughter um,0.0410353535353535,1
mean wound take medication,0.0446428571428571,1
uh fight get health back get able,0.0868055555555555,1
get depression cause much life based mother daughter sudden didnt like,-0.0923894557823129,0
rug pulled like bottom fell world,-0.0130252100840336,0
prilly pretty much sent deep depression um almost got divorced didnt want anything anymore,0.0025,0
really distant husband time married two year point started getting distant pushing everything away,0.048250881063381,1
know figuring well gonna rest life,0.109618981018981,1
fight know mean time couldnt get,0.0312878787878787,1
stay bed sleep day know,0.0505681818181818,1
mother died four cat look two mine two wound adopting two mean well,0.025382992007992,1
dont choice whether go get food get know supply,-0.0104166666666666,0
one motivating factor didnt choice whether gonna get provide mean could go without eating could go without taking care couldnt,0.0002678571428571,0
made go face thing even though didnt want didnt didnt kinda wanted curl die wouldve choice mean would happen,-0.0230983302411873,0
wasnt take care wouldve,0.0044642857142857,0
know sent shelter whatever probably,0.0005681818181818,0
maybe wouldve readopt home adopted somebody else maybe would killed,0.0046296296296296,0
mean making selfish decision,0.0786670918367346,1
like need somebody take care get bed laughter thats actually motivating factor,0.0277636054421768,1
cause ive figured id able live without lot stuff mean would able live car wanted wouldnt big deal wouldnt care,0.0314598862675785,1
know go look legitimate work know day know day job know,0.0940701344110435,1
im trying strike balance two wanna life yet take care family im,-0.0008818342151675,0
would id lot le thing worry lived car said forget laughter,0.0050247371675943,0
residence paying bill thing like,0.006155303030303,0
difficult know want want anything anyth ever want anything life go,-0.1006957328385899,0
get hard sometimes wanna give,-0.109280303030303,0
like well whats alternative,0.4006923076923077,1
mean dont think could live comfortable life,0.0280357142857142,1
cause wouldnt anything laughter slightly uncomfortable im gonna anything im gonna,-0.1958333333333333,0
content hang day stay bed hang cat whatever,0.0023295454545454,0
wouldnt get anything done,-0.0092147435897435,0
enough know enough work able pay rent whatever um,0.0706845238095238,1
semblance stability life actually hard work stable laughter know hard work stable,-0.0071518759018759,0
know eh lot ifs,0.0154220779220779,1
dont think thing havent happened stupid pointless worry thing havent happened know,0.0126602564102564,1
still happens ha still creep,-0.1137499999999999,0
try let anxiety go getting thing done figuring thing making solid plan going,-0.0287277785045642,0
ill go really anxious oh god gonna gonna saying okay,-0.0010551948051948,0
fundamental thing need take,0.0230654761904761,1
mean wha extraneous c,-0.1145833333333333,0
actual non issue actual issue,0.0431818181818181,1
figure figure thing way anxiety start go away little bit,-0.0731136571761571,0
somethingll pop ifs come,0.0096153846153846,0
figure laughter know cycle know um seems huge surface start chipping away,0.0016082402446038,0
get pretty quickly get,-0.0104166666666666,0
last time felt really happy,0.1961805555555555,1
huh laughter thats good question actually ac actually surprisingly stumped,0.109906462585034,1
feel happy sometimes sometimes much sometimes kinda,0.1145833333333333,1
really like overjoyously happy dont know,0.3465909090909091,1
im cant think happened,-0.0416666666666666,0
dont know dont know,0.1022727272727272,1
oddly enough somebody laid back know,0.095,1
handle thing come dont see,0.0029761904761904,0
hussle butt whatever survive get thing done,-0.0124198717948717,0
probably best thing laughter,0.1197916666666666,1
im basically want life even though easy,0.1094047619047619,1
know im financially well anything still lot lot people say life cause aunt really dont talk,0.0485154845154845,1
reason dont talk shes always miserable mean shes got,-0.0993055555555555,0
cause older aunt uh love animal didnt wanna veterinarian became dog groomer,0.0548701298701298,1
actually really good stable business long time,0.1784580498866213,1
hand ha know started getting arthritis hand,-0.0068606988249845,0
um actually cousin father went kinda,0.06875,1
stole money business lost business,-0.0359848484848484,0
kinda retired early cause arthritis wound retiring early,-0.0672979797979797,0
employed younger aunt still dog groomer hate,-0.09375,0
like change life hate life much change,-0.094047619047619,0
thing thi thing im proud,-0.0208333333333333,0
yeah im financially well im want life know,0.1302055444555444,1
creative creative people around people actually like talk around,0.075,1
people actually like life,0.0476190476190476,1
see lot people arent,-0.0099206349206349,0
give sense maybe bloated sense self satisfaction able say im like,-0.0040482954545454,0
im actually want even though there sacrifice im still fundamentally want life,0.0366071428571428,1
maybe year sometimes le,0.0,0
oh love living l_a dont ever wanna live anywhere else,0.0543154761904761,1
well came go college wanted far away parent,0.0420170038295038,1
well maybe somewhat easy beginning first week really hard,0.0732250712250712,1
new environment away everybody knew week great,0.0515151515151515,1
well something id wanted since twelve,0.0814230769230769,1
everything time twelve went college sort pursuit dream,0.04375,1
well kind long story got laid first job,0.0214874465811965,1
done work realized thats really wanted,0.0744688644688644,1
cutthroat business really wasnt suited didnt make happy,0.2593891723356009,1
dream job working football player helping recover concussion injury,-0.0602465178854067,0
deep breath well work hard im good hard part finding right people making connection work,0.0760292819661442,1
used dont travel much right,0.1404761904761904,1
love seeing different place different thing like love going place like,0.10625,1
favorite trip went australia thirtieth birthday,0.0221428571428571,1
cause wanted lose thirtieth birthday crossed international date line,-0.0545572916666666,0
went really small sigh place,0.034375,1
uh west coast australia called shark bay native dolphin live swim,0.0016098484848484,0
isolated part got whole week really pretty much,0.0513020833333333,1
wild dolphin come swim,-0.0128205128205128,0
amazing beautiful beautiful spot world,0.2357142857142857,1
deep breath sigh hmm thats good question um,0.1741071428571428,1
partly first thing think cause ive always way,0.0098214285714285,0
maybe thats excuse dont know um,0.034090909090909,1
prefer quiet id rather fewer people lot people,-0.0357142857142857,0
watch t_v sigh lot,-0.0238095238095238,0
thats probably best alternative something,0.1328263888888889,1
also walk beach cause live close beach thats one favorite thing relax,0.0494047619047619,1
deep breath pretty good,0.1428571428571428,1
depends situation time im pretty good,0.1407738095238095,1
deep breath um dont think tend argue people think get mad situation,0.0532941595441595,1
dont know feel guilty anything moment,0.0095425407925407,0
deep breath noise people noise make really mad,0.0604272959183673,1
um live across street bar people rude obnoxious,-0.0813636363636363,0
neighbor make really mad sigh,0.1052295918367346,1
well one come mind top head bought condo,0.0922603111174539,1
felt like really hard decision time,0.0725,1
know didnt know could didnt wasnt sure money,0.0584419191919191,1
um felt like really difficult decision hindsight course turned great decision,0.0118489583333333,1
pretty easy sleep pretty well sigh,0.0637147435897435,1
deep breath part good im im really worried money sigh moment thats biggest cant say im like great,0.0636163079344897,1
cause worried know im also confident thing gonna work,-0.0253858024691358,0
dont know cant remember,0.1058238636363636,1
super happy time dont feel unhappy either sort like uh,-0.0020032051282051,0
well got go um,0.1412029914529914,1
friend work motion picture academy get see xxx oscarnominated movie,0.006845238095238,0
one night uh really enjoyed catching,0.1936691810344827,1
would say um reliable,0.2556818181818182,1
deep breath sigh really worked hard,0.0578703703703703,1
lot thing maybe would differently there nothing really regret,0.0269982993197278,1
deep breath well think thing,0.1195615384615384,1
like worth wasting energy,0.0970238095238095,1
dont lot xxx regret thing,-0.1090029761904761,0
deep breath oh thats good question sigh um sigh dont worry small stuff,0.0535714285714285,1
well there uh know normal thing like id lose weight would um,0.0725427836052836,1
think little fearless maybe sigh,0.0297475961538461,1
deep breath well im selfemployed work time laughter ideal weekend lot client,0.0894949124949125,1
would would ideal point weekend really busy,0.1045673076923077,1
deep breath ive really able take care,0.1024305555555555,1
know ive done pretty much everything ive said ive wanted,-0.0192016317016316,0
dont dont regret thing there nothing really,0.0885416666666666,1
life sure there plenty thing still wanna,-0.1046626984126984,0
feel like ive done said gonna,0.0268793706293706,1
deep breath yeah sigh thats great well okay um parent deceased sister brother,0.1584102564102564,1
feel closer brother sister um,0.0360576923076923,1
live east coast live l_a,0.096590909090909,1
um ha sister two girl,0.0083333333333333,0
feel close niece although dont talk much used cause theyre teenager,0.0708333333333333,1
deep breath um probably teacher,0.0277777777777777,1
person learned holistic body work,0.0160714285714285,1
like he good role model,0.2275132275132275,1
way hold work way life life,0.0148809523809523,1
deep breath um pretty close know best friend know call time need,0.1122895622895622,1
um sigh put good mood sigh,0.1567460317460317,1
usually friend going dinner,0.0041666666666666,0
yeah spending time friend,0.0666666666666666,1
um light big city always something going,0.0087307692307692,0
uh business administration business management,0.046875,1
uh im something else im networking moment,0.0416666666666666,1
uh open big clothing line supply whole world clothing laughter,-0.0039987789987789,0
lied guess people think youre dumber laughter,-0.0288461538461538,0
uh try get away everything go space,-0.0040025252525252,0
well im great controlling temper,0.1144959935897436,1
um probably like two day ago laughter probably sport wasnt real argument,0.0142290249433106,1
sharp inhaling lot travel enough,-0.0029761904761904,0
able see get change pace see somebody new see new face new environment,0.0271773680864589,1
mm let see last trip vega know vega go pretty fun lotta,-0.0033409491742825,0
lotta drinking lot partying going laughter,-0.0367857142857142,0
pretty openminded im kind pretty much everybody im,-0.0625,0
uh lately pretty tough guess ive staying late,-0.1488095238095237,0
uh thats fault laughter,-0.1875,0
dont know guess im night owl sudden im turning owl,-0.0813717532467532,0
sluggish tired day dont sleep well day im laying around,0.0740737179487179,1
oh stay focused listen adult laughter,-0.040625,0
mean selfexplanatory couldve listened parent adult tried steer right way,0.0354308390022675,1
know youre stubborn kid uh age like,-0.2208333333333333,0
talking life want dont listen see laughter telling correct,0.0026289682539682,0
uh parent mother father,0.0,0
um new year eve party time life fun,0.0223890692640692,1
uh new year eve went party friend house baldwin hill area,0.0122474747474747,1
pretty nice house three story house like,0.0774999999999999,1
three hundred fifty people pretty fun also fun many people couldnt really move,0.0341796875,1
downfall besides brought new year great ton friend,0.0226190476190476,1
um im generally good mood every day mean waking put good mood guess could say,0.0966125541125541,1
dont know good good meal laughter,0.2406926406926407,1
make clicking sound mouth ooh one memorable experience probably,0.0924441205053449,1
uh younger boy scout used go camping time one year went,0.0252604166666666,1
yellowstone yosemite one place work mountain biking merit badge,0.1071428571428571,1
course city im like mountain biking ride mountain bike,-0.0104166666666666,0
got real mountain got real mountain bike,0.0069444444444444,0
gained new respect mountain bikers pretty fun pretty intense going downhill forty five mile hour dirt bicycle pretty intense ill ill never forget,-0.0167267917267917,0
mm dont know thats tough one answer proud,-0.0890151515151515,0
um native born los angelinos,0.0108173076923076,1
home school ten year old son uh,0.0243055555555555,1
im home maker five child married twenty two year,0.0118055555555555,1
thats full time job huh,0.0200320512820512,1
uh somewhat went israel two month ago um,-0.0166666666666666,0
pilgrimmage church yeah would say yes ive traveled bit,-0.002840909090909,0
uh well recently like two month ago went israel pilgrimmage gone nine day,0.0679560439560439,1
fabulous spent first five day chorazine,0.1114583333333333,1
place called uh uh,0.0089285714285714,0
mean name area chorazine,-0.0104166666666666,0
uh stayed place called adonis galilea um,0.0300324675324675,1
pilgrim well jewish pilgrim,0.1335641025641025,1
um enjoy like really important thing enjoy like meeting people course seeing history mean especially israel mean,0.068502331002331,1
enjoy people think uh get better understanding different culture um,0.1521311093668236,1
know life ive always,-0.0035714285714285,0
open uh willing socialize,-0.1056547619047619,0
remember younger brother always,0.0117187499999999,1
um joking saying would talk anybody ill talk anybody,-0.1534090909090909,0
time like end day ive cooked dinner weve dinner together family,0.0347222222222222,1
um there word game computer like play little,-0.0495822192513369,0
um watch t_v cocktail husband,0.0,0
cause lot going dont stay late,-0.0230357142857142,0
like watch crime drama,0.0416666666666666,1
really mad probably lot um,0.0758928571428571,1
get frustrated example daughter clean room,-0.0329861111111111,0
term like really um,0.1875,1
getting like heatedly angry mean like,-0.0494791666666666,0
little thing child know,-0.0226089015151515,0
especially oldest child who twenty one,0.0416666666666666,1
nothing get like really angry,0.0104166666666666,1
havent havent havent felt,0.015625,1
um contributing society helping uh,0.0833333333333333,1
raise um responsible people guess um,0.0616319444444444,1
course love affection um,0.3229166666666667,1
fun excitement go stage go,0.01125,1
mean like really right im stage child,0.1482142857142857,1
either adult teenager one eleven year old rest teenager adult,-0.0016741071428571,0
really fun able um talk current event,0.09625,1
kind stuff thats going world know uh,0.0086688311688311,0
challenging discussion sort thing,-0.0130208333333333,0
different level youre taking care baby,0.0055357142857142,0
know changing diaper kind stuff,0.0108360389610389,1
hardest thing twenty four seven,-0.1041666666666666,0
know accept thats remember first,0.1052714646464646,1
thinking know brought home hospital mean there going back cannot,-0.0455926789260122,0
um change mean guess could something horrible,-0.0166666666666666,0
mean normal circumstance cant change um permanent thing,-0.0951388888888889,0
way take away freedom way give different sort freedom,0.0077419604205318,0
um thing thatve positive influence life importantly church,0.0358676046176046,1
uh also husband he really um,0.125,1
like logical thinking know grounded,0.2890625,1
get emotional get upset something he always,-0.0316666666666666,0
balance likewise he upset something im able balance,0.0182291666666666,1
thats great gift life,0.1547619047619047,1
um dont dont think id categorized somebody temper,-0.0210336538461538,0
um occasionally occasionally get angry dont like like,-0.0807291666666666,0
im likely know say feel let build,0.0227272727272727,1
know like husband dont,0.3125,1
yelling screaming anything like almost never happens,-0.095,0
like said im type person communicates spot im thinking something,0.0198655511155511,1
usually communicate right away instead letting build,0.0267470624613481,1
um usually im arguing older son,0.0397727272727272,1
know think know everything,0.1184440559440559,1
he twenty one year old know mentality,0.0802556818181818,1
im telling doesnt know,0.0667613636363636,1
know life go hell learn,-0.0710091991341991,0
he confident self uh,0.0,0
self uh whats word self assured think know everything correct,0.0637869075369075,1
still lot learning thats,-0.0863095238095238,0
spoiled live environment uh,0.0175189393939393,1
um detrimental future country,-0.25,0
know given technology there really way go back,0.072267316017316,1
mean think country built uh hard work ethic,0.0262460753532182,1
standard living dont know possible,0.0818181818181818,1
well actually best friend,0.3064230769230769,1
two people two sister grew um,0.0,0
took care mother alzheimers parent got sick close,-0.0299479166666666,0
um im considered fourth sister,0.0601851851851851,1
would say best friend um,0.2371212121212121,1
mm minorly depression anxiety,-0.175,0
um probably five six year mean ive life never diagnosed originally,-0.0093537414965986,0
like teenager think first started anxiety,-0.0516483516483516,0
depression kind go anxiety control,-0.0979545454545454,0
um think call free flee float free floating anxiety uh organic,-0.0938644688644688,0
um reason word chemical imbalance,0.0,0
ive feeling pretty good actually holiday great um,0.1726190476190476,1
making big decision right help parent um dad really sick um,0.0429187380080237,1
weve offered move big home would lot,0.0255555555555555,1
help obviously moving around,0.155859375,1
thats big big change im looking forward,0.0709615384615384,1
really dont want parent alone get theyre eighty,0.0517361111111111,1
get closer death want family,-0.0210416666666666,0
life think ive always,0.0424908424908424,1
mean im ive always um,-0.028125,0
least wake least middle night,-0.009375,0
mean sleep well mean sleep well sometimes wake like really early morning,0.1088379953379953,1
cant go back sleep ill get maybe work computer,-0.0260251322751322,0
go back sleep idepends schedule kid,0.009375,0
school early there lot factor,0.0238095238095238,1
probably basically think might complain bit like oh im tired body hurt whatever know,0.0064345376845376,0
kid know ill ill tell kid oh im really tired theyll understand older daughter really helpful,0.0680113636363636,1
daughter try cook dinner something like know,0.125,1
may pitch little bit,-0.0683396464646464,0
feel like therapy useful,0.0416666666666666,1
um well uh situation daughter,0.1168974358974359,1
um therapy time recently finish,0.03125,1
group six month um,0.0,0
group d_b_t called like,0.0089285714285714,0
first time first time theyre documenting using teenager,0.0863095238095238,1
live moment know actual physical mental,0.0788528138528138,1
um strategy keep uh keep,0.0018939393939393,0
mind going crazy know worrying thing know,0.1123995052566481,1
case kid tried harm whatever,-0.1149305555555555,0
thats focus therapy really good husband going daughter,0.1465136054421768,1
really informational really helpful think,0.225,1
bad way know suffering lot,-0.1885010822510822,0
really joyful happy would say probably,0.1522727272727272,1
probably would israel renewed marriage vow knaan,0.0546875,1
uh um know wedding kana took place really moving beautiful,0.0849397997835497,1
left anniversary day flew israel,-0.0109375,0
would say know like,0.3181818181818182,1
uh joyful occasion know like christmas know family gathering,0.0131493506493506,1
know dad birthday turned eighty three,0.0255681818181818,1
christmas eve know kinda thing,0.0271464646464646,1
um thats interesting question would say,0.1148989898989898,1
get like thing done need like im,-0.0306490384615384,0
lot chore ch lot either work around house,-0.0145833333333333,0
errand run get done,-0.0099427376485303,0
feel like sense accomplishment,0.1333333333333333,1
know much like mean worked many year administrative manager u_c_l_a um,0.0588955026455026,1
know get project done get whatever month end stuff done there lot different thing,0.0011577437713801,0
meet deadline there uh feeling like yeah got done know,0.0147248584748584,1
think would know um,0.0511363636363636,1
way feeling good feeling know,0.1406697469197469,1
think ive already lived im also birth doula,0.0521978021978021,1
ive attended lot birth really family friend,0.0630952380952381,1
um rewarding thing could possibly ask involved,0.0344047619047619,1
birth bringing new life world,0.0035714285714285,0
would say thats probably,0.0056818181818181,0
dream job didnt know,0.0437062937062937,1
trained much know managerial stuff um,0.0457142857142857,1
awesome awesome dont work hospital anymore,0.3160714285714285,1
actually hospital worked closed,0.0551811002178649,1
like said family member,0.0037878787878787,0
attended friend mine birth accident,-0.0725,0
came bring food husband labor know close friend,0.0415507111935683,1
labor picked quite bit got know wanted stay didnt want leave,-0.0207961309523809,0
hadnt planned first birth attended outside know giving birth,0.0008116883116883,0
really interesting interested possibly study un nurse midwifery,0.1736111111111111,1
discovered thing called doula really give,0.0629509379509379,1
even lot hand uh one one contact patient like,-0.0327380952380952,0
um fifteen year ago,0.0,0
cause son fifteen year old sixteen year old,0.0203125,1
well challenging term hour depends long woman labor,0.0632313797313797,1
uh know also like,0.0511363636363636,1
always tell friend family want doula cannot guarantee hundred percent im business,-0.0655092592592592,0
way dont like back doula case im sick unavailable somebody else fill,-0.0872874149659864,0
um far woman thatve asked ive able reason,0.0773214285714285,1
uh one missed one friend mine church wanted go second baby,0.0208333333333333,1
first labor went fast didnt even call laughter,0.0005102040816326,0
two hour labor wouldnt even called wouldnt time laughter,0.0089285714285714,0
yeah ive able attend birth people asked,0.0348214285714285,1
sense joy excitement relief,0.1490056818181818,1
like something cant explain awesome,0.0,0
experienced way ive done um,0.1605235042735042,1
last child via c_section ive,-0.0329861111111111,0
third child kind crazy nurse little,-0.0411458333333333,0
psychotic laugh labor wasnt funny,-0.1941964285714285,0
doctor mean third child,0.0,0
born quickly broke water oof,0.0176553672316384,1
husband doctor got lot trouble,-0.0546875,0
great cause didnt go labor,0.0787202380952381,1
um im sure werent happy,0.2958611111111111,1
fill lot paper work,-0.0602678571428571,0
would give mysef ten twenty year ago,0.0014204545454545,0
ten twenty year ago probably,0.0,0
like feel age um,0.0625,1
dont concern dont worry,0.09375,1
uh dont worry people think dont worry,0.0805288461538461,1
know like noticed daughter oh mom cant wear people gonna say say dont care,0.1268939393939394,1
know still frame mind oh mom dress like dress like whatever,0.1944444444444444,1
would probably wisdom achieve age,0.0,0
see life many thing important life worrying little thing,0.0147321428571428,1
child mean fact weve stayed married weve,0.0099431818181818,0
kid see every day,0.0388888888888888,1
friend suffer come divorced family single parent,-0.0617965367965367,0
gratitude sometimes married still know still family,-0.0925324675324675,0
would say thats probably,0.0056818181818181,0
able listen people able um,0.1041666666666666,1
people problem lot friend problem people know church,-0.0596861471861471,0
everybody weakness everybody problem,-0.3083333333333333,0
um dont think im better someone else,0.1800717948717948,1
think youre better someone else thats usually um sign dont know well enough,0.1334569930069929,1
scenery place eat um,0.0,0
traffic public transit thats,-0.03125,0
getting getting new place seeing new sight,0.0179730983302411,1
studied nursing office administration,0.0052083333333333,0
well care people nurising field office administration ive always wanted ive always computer wanted learn software thing fix em thing like,0.0108794871794871,1
n currently cu currently im want work future f wanna work future,0.0051965230536659,0
working um retail store im eh im job searching,-0.0194088319088319,0
dream job actually um metro public transit help improve public transportation system l_a,0.050801282051282,1
watch t_v mostly listen music like smooth jazz like relaxing music,0.0470238095238095,1
breathe listen music try whatever calm,0.1208333333333333,1
um thing really make mad like im disrespected sort per se,-0.0426941609977324,0
um thing like bad thing happen thats really irritates thats,-0.0452380952380952,0
im im good far think,0.2575702075702076,1
there time feel like cant try hard control,0.0226010101010101,1
argued fiance couple week financial issue eh,0.031060606060606,1
fairly easy time like noise around get little harder like neighbor partying loud noise house hard usually easy,-0.0244391025641025,0
im like really tired morning like dont attitude anything im like tired morning like need sleep wake,0.0138888888888888,1
ive feeling okay im sometimes sleep little im sleep im used ive okay,-0.0230654761904761,0
theyd describe fun loving carefree caring individual caring person,0.1607142857142857,1
n really mean ive bad experience part dont regret anything,-0.1956845238095238,0
strive really hard take care business thats,0.0458333333333333,1
felt really happy christmas got engaged laughter,0.1211309523809523,1
enjoy going nevada celebrate birthday enjoy spending time family friend,0.0910714285714285,1
fairly close um thing brought u apart trying get close,0.017459315375982,1
grandmother shes really shes really let see light shes really let see good shes really let see im positive individual accomplish anything put mind,0.142530769883711,1
im proud accomplishment im proud matter people said thought,0.1518065268065268,1
able accomplish thing life without without thing negative thing people thought would wou thought going,-0.0314382376882376,0
best quality im efficient,0.4625,1
im good im good listener good thinker good speaker overcome lot situation,0.2867724867724868,1
im feel like im good person,0.246031746031746,1
pretty good little bit tired,0.071198593073593,1
cant find job right,-0.0034054487179487,0
studied um architecture chicano study little bit history,-0.0209550865800865,0
since si wa little li since little liked draw like learn history,0.01171875,1
im trying im going im working going school im trying get finish gettin degree,0.0156415343915343,1
like three day ago couple day ago family issue,0.0072727272727272,0
like workout play football ride bike,-0.0169117647058823,0
felt big like actually something,0.110576923076923,1
like struggle strug whenever struggle still manage put whatever want,-0.0991269841269841,0
im pretty close real close,0.0190972222222222,1
get home late im usually like fifteen like eighteen hour day time get home im really even tired go sleep,0.0688368055555555,1
dont sleep well get wake grumpy like mood thing,0.0780551282051282,1
working really dont like working,0.1373456790123456,1
im like little bit violent,-0.1086174242424242,0
side side effect playing football,-0.0229166666666666,0
raising son still school high school,-0.0191798941798941,0
uh five half year old boy,0.0,0
theyre advanced everything make,0.1822916666666666,1
feel like dinosaur already born already know use everything around house,0.0651535964035964,1
cant treat em like kid anymore,0.06875,1
mm pretty much treat em like adult sometimes work doesnt doesnt really work,0.0474537037037037,1
follow dream probably like follow wanted,0.0166666666666666,1
um playing football playing junior college,-0.0602380952380952,0
made championship bowl probably happiest ive awhile,-0.0128259637188208,0
originally im well born mississippi im gulfport mississippi,0.1009717948717948,1
didnt choice child moved parent,0.0032552083333333,0
uh two year old,0.046875,1
yes like travel travel lot,0.0446428571428571,1
um around new environment new people uh different thing,0.0124368686868686,1
um well one favorite trip visiting africa,0.0872813186813186,1
think two thousand six visited uh west africa great trip medical mission volunteered gave medical assistance people,0.0614555898646807,1
friend mine uh actually involved talked getting involved went went dont know made decision way,0.0795852956567242,1
happy something ill never forget,-0.128125,0
studied english education could teach high school student,0.1313775510204081,1
well right um tutor privately private tutoring company looking get back classroom working teacher,0.0535106244064577,1
anything uh combine teaching traveling writing would dream job,0.0048076923076923,0
yeah anything combine three item teaching closest outcome,0.0875,1
dont know guess comparison others considered outgoing um lot people said seem reserved kinda introverted dont know,0.0145861083361083,1
dont know read um started meditation,0.0239448051948052,1
mm try breathe calm laughter,0.0225694444444444,1
thing make really mad,0.1000212585034013,1
um try figure whats annoying usually go uh,-0.0032692307692307,0
control annoyed like ultimately control whether im annoyed try figure problem go annoyed laughter help,-0.0264900608650608,0
oh im fine totally controlling temper think dont yeah,0.1383814102564102,1
last time argued someone,0.0069444444444444,0
dont know maybe couple day ago um,0.0507575757575757,1
um smell clothes thought smelled like perfume said laughter,-0.0041458541458541,0
uh think im close family pretty close knit family talk every day um see almost every day,0.0362179487179487,1
thereve lot positive um influence life would say aunt uh definitely mother positive influence,0.0715728715728715,1
well um look look l uh clear throat look aunt um think shes positive look,0.1024077745783628,1
obviously grew similar background came similar neighborhood area shes successful um despite type thing weve gone child,0.1109002976190476,1
